id,sku,name,sellingPrice,fullSize,thumbnail,active,published,type,parentId,variantAttributes,variantAttributes,surchargeType,surchargeValue
aa12mdw80miltoniankeepsake87invlarge,aa12mdw80miltoniankeepsake87invlarge0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-inv-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,inv|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12mdw80miltoniankeepsake87wbmedium,aa12mdw80miltoniankeepsake87wbmedium0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,wb|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12mdw80miltoniankeepsake87wbsmall,aa12mdw80miltoniankeepsake87wbsmall0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,wb|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12mdw80miltoniankeepsake87wblarge,aa12mdw80miltoniankeepsake87wblarge0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,wb|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12mdw80miltoniankeepsake87bwmedium,aa12mdw80miltoniankeepsake87bwmedium0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,bw|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12mdw80miltoniankeepsake87bwsmall,aa12mdw80miltoniankeepsake87bwsmall0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,bw|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12mdw80miltoniankeepsake87bwlarge,aa12mdw80miltoniankeepsake87bwlarge0000,AA12 MDW80 Miltonian Keepsake 87,,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw-thumbnail.jpg,true,true,VARIANT,aa12mdw80miltoniankeepsake87,bw|https://dplekh-avatars-project.surge.sh/images/AA12-MDW80-Miltonian-Keepsake-87-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12zpm34heroicdogbowl88,aa12zpm34heroicdogbowl880000,AA12 ZPM34 Heroic Dog Bowl 88,88,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-thumbnail.jpg,true,true,PARENT,,,,,
aa12zpm34heroicdogbowl88originalmedium,aa12zpm34heroicdogbowl88originalmedium0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,original|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12zpm34heroicdogbowl88originalsmall,aa12zpm34heroicdogbowl88originalsmall0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,original|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12zpm34heroicdogbowl88originallarge,aa12zpm34heroicdogbowl88originallarge0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,original|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12zpm34heroicdogbowl88invmedium,aa12zpm34heroicdogbowl88invmedium0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,inv|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12zpm34heroicdogbowl88invsmall,aa12zpm34heroicdogbowl88invsmall0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,inv|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12zpm34heroicdogbowl88invlarge,aa12zpm34heroicdogbowl88invlarge0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,inv|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12zpm34heroicdogbowl88wbmedium,aa12zpm34heroicdogbowl88wbmedium0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,wb|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12zpm34heroicdogbowl88wbsmall,aa12zpm34heroicdogbowl88wbsmall0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,wb|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12zpm34heroicdogbowl88wblarge,aa12zpm34heroicdogbowl88wblarge0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,wb|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12zpm34heroicdogbowl88bwmedium,aa12zpm34heroicdogbowl88bwmedium0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,bw|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12zpm34heroicdogbowl88bwsmall,aa12zpm34heroicdogbowl88bwsmall0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,bw|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12zpm34heroicdogbowl88bwlarge,aa12zpm34heroicdogbowl88bwlarge0000,AA12 ZPM34 Heroic Dog Bowl 88,,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw-thumbnail.jpg,true,true,VARIANT,aa12zpm34heroicdogbowl88,bw|https://dplekh-avatars-project.surge.sh/images/AA12-ZPM34-Heroic-Dog-Bowl-88-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12agj14hugegangster89,aa12agj14hugegangster890000,AA12 AGJ14 Huge Gangster 89,98,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-thumbnail.jpg,true,true,PARENT,,,,,
aa12agj14hugegangster89originalmedium,aa12agj14hugegangster89originalmedium0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,original|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12agj14hugegangster89originalsmall,aa12agj14hugegangster89originalsmall0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,original|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12agj14hugegangster89originallarge,aa12agj14hugegangster89originallarge0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,original|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12agj14hugegangster89invmedium,aa12agj14hugegangster89invmedium0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,inv|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12agj14hugegangster89invsmall,aa12agj14hugegangster89invsmall0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,inv|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12agj14hugegangster89invlarge,aa12agj14hugegangster89invlarge0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,inv|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12agj14hugegangster89wbmedium,aa12agj14hugegangster89wbmedium0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,wb|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12agj14hugegangster89wbsmall,aa12agj14hugegangster89wbsmall0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,wb|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12agj14hugegangster89wblarge,aa12agj14hugegangster89wblarge0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,wb|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12agj14hugegangster89bwmedium,aa12agj14hugegangster89bwmedium0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,bw|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12agj14hugegangster89bwsmall,aa12agj14hugegangster89bwsmall0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,bw|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12agj14hugegangster89bwlarge,aa12agj14hugegangster89bwlarge0000,AA12 AGJ14 Huge Gangster 89,,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw-thumbnail.jpg,true,true,VARIANT,aa12agj14hugegangster89,bw|https://dplekh-avatars-project.surge.sh/images/AA12-AGJ14-Huge-Gangster-89-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12ibd39arduousdriveway90,aa12ibd39arduousdriveway900000,AA12 IBD39 Arduous Driveway 90,50,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-thumbnail.jpg,true,true,PARENT,,,,,
aa12ibd39arduousdriveway90originalmedium,aa12ibd39arduousdriveway90originalmedium0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,original|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12ibd39arduousdriveway90originalsmall,aa12ibd39arduousdriveway90originalsmall0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,original|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12ibd39arduousdriveway90originallarge,aa12ibd39arduousdriveway90originallarge0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,original|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12ibd39arduousdriveway90invmedium,aa12ibd39arduousdriveway90invmedium0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,inv|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12ibd39arduousdriveway90invsmall,aa12ibd39arduousdriveway90invsmall0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,inv|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12ibd39arduousdriveway90invlarge,aa12ibd39arduousdriveway90invlarge0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,inv|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12ibd39arduousdriveway90wbmedium,aa12ibd39arduousdriveway90wbmedium0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,wb|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12ibd39arduousdriveway90wbsmall,aa12ibd39arduousdriveway90wbsmall0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,wb|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12ibd39arduousdriveway90wblarge,aa12ibd39arduousdriveway90wblarge0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,wb|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12ibd39arduousdriveway90bwmedium,aa12ibd39arduousdriveway90bwmedium0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,bw|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12ibd39arduousdriveway90bwsmall,aa12ibd39arduousdriveway90bwsmall0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,bw|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12ibd39arduousdriveway90bwlarge,aa12ibd39arduousdriveway90bwlarge0000,AA12 IBD39 Arduous Driveway 90,,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw-thumbnail.jpg,true,true,VARIANT,aa12ibd39arduousdriveway90,bw|https://dplekh-avatars-project.surge.sh/images/AA12-IBD39-Arduous-Driveway-90-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12ufl16vasthooligan91,aa12ufl16vasthooligan910000,AA12 UFL16 Vast Hooligan 91,74,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-thumbnail.jpg,true,true,PARENT,,,,,
aa12ufl16vasthooligan91originalmedium,aa12ufl16vasthooligan91originalmedium0000,AA12 UFL16 Vast Hooligan 91,,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original-thumbnail.jpg,true,true,VARIANT,aa12ufl16vasthooligan91,original|https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12ufl16vasthooligan91originalsmall,aa12ufl16vasthooligan91originalsmall0000,AA12 UFL16 Vast Hooligan 91,,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original-thumbnail.jpg,true,true,VARIANT,aa12ufl16vasthooligan91,original|https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12ufl16vasthooligan91originallarge,aa12ufl16vasthooligan91originallarge0000,AA12 UFL16 Vast Hooligan 91,,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original-thumbnail.jpg,true,true,VARIANT,aa12ufl16vasthooligan91,original|https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12ufl16vasthooligan91invmedium,aa12ufl16vasthooligan91invmedium0000,AA12 UFL16 Vast Hooligan 91,,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-inv-thumbnail.jpg,true,true,VARIANT,aa12ufl16vasthooligan91,inv|https://dplekh-avatars-project.surge.sh/images/AA12-UFL16-Vast-Hooligan-91-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
